"ParticipantID","Question.Name","Question.Type","Question.Order","Question.Number","q.solv.time","grade","pp.mean","pp.log.mean","HR.E4.mean","HR.E4.validated.mean","HR.AW.mean","pp_normalized","pp_log_normalized","hr.e4_normalized","hr.e4_validated_normalized","hr.aw_normalized","Gender","SAI.Score"
"S018","C4M101.2","V",8,"32",186,1,0.00567546815941649,-5.17327906337077,91.9079032258065,91.9,91.054054054054,0.00206184910374148,0.530356277224072,-7.6579713616523,-7.54933333333332,-2.95876344086021,"F",33
"S018","C5M109.2","W",9,"21",6,0,0.00498427404949975,-5.30149150537133,87.0916666666667,NA,NA,0.00137065499382473,0.40214383522351,-12.4742079207921,NA,-7.77499999999999,"F",33
"S018","C6M114.1","W",10,"22",91,1,0.00603018476723608,-5.11165485608647,92.7994505494506,88.0435714285714,96.1428571428571,0.00241656571156106,0.591980484508367,-6.7664240380082,-11.4057619047619,-2.06721611721611,"F",33
"S018","C7M107.2","W",11,"23",16,0,0.00631720630692275,-5.06447990132686,84.24125,84.18,96.6666666666667,0.00270358725124773,0.639155439267979,-15.3246245874588,-15.2693333333333,-10.6254166666667,"F",33
"S018","C8M117.1","V",9,"33",73,0,0.00519352906263291,-5.26177253903922,90.9617808219178,90.9828571428571,91.3571428571429,0.00157991000695789,0.441862801555614,-8.60409376554094,-8.46647619047619,-3.90488584474885,"F",33
"S018","C9M102.2","V",10,"34",226,1,0.00589254260308156,-5.13861335417591,96.4359734513274,92.3838235294118,90.5588235294118,0.00227892354740654,0.565021986418925,-3.12990113613132,-7.06550980392156,1.56930678466077,"F",33
"S019","A10M117.2","A",10,"34",40,1,0.00593870244086214,-5.12641599248767,69.833,69.85375,70.25,0.00211510979425268,0.442546748232139,-1.95395364238411,-1.91231557377048,-3.44568852459017,"F",45
"S019","A11M116.2","A",11,"35",115,0,0.00595565962120809,-5.12529190652478,73.3946956521739,71.9218181818182,73.2727272727273,0.00213206697459863,0.443670834195028,1.6077420097898,0.155752608047692,0.116007127583742,"F",45
"S019","A12M116.3","A",12,"36",34,0,0.00615157328516122,-5.09105109968621,66.8514705882353,NA,NA,0.00232798063855176,0.477911641033598,-4.93548305414882,NA,-6.42721793635488,"F",45
"S019","A1M101.3","A",1,"25",67,1,0.00599426266544092,-5.11748374749916,70.3365671641791,70.1546153846154,70.2307692307692,0.00217067001883146,0.451478993220644,-1.450386478205,-1.61145018915511,-2.94212136041106,"F",45
"S019","A2M106.4","A",2,"26",48,1,0.00612487113614743,-5.09593944479415,70.4345833333333,70.5522222222222,70.8888888888889,0.00230127848953797,0.473023295925653,-1.35237030905077,-1.21384335154826,-2.84410519125683,"F",45
"S019","A3M104.4","A",3,"27",41,1,0.00631641748688378,-5.06466092491603,70.9785365853659,71.0222222222222,71.3333333333333,0.00249282484027432,0.504301815803773,-0.808417057018247,-0.743843351548264,-2.30015193922431,"F",45
"S019","A4M105.4","A",4,"28",66,1,0.00618203722931404,-5.08617539943976,76.8142424242424,77.0838461538462,72.3076923076923,0.00235844458270458,0.482787341280043,5.02728878185832,5.31778058007566,3.53555389965226,"F",45
"S019","A5M108.4","A",5,"29",85,0,0.0063663837847883,-5.05675432362825,78.3781176470588,78.5241176470588,69.4705882352941,0.00254279113817884,0.512208417091553,6.59116400467472,6.75805207328833,5.09942912246866,"F",45
"S019","A6M107.3","A",6,"30",38,1,0.00649668520423082,-5.03653678093874,71.4076315789474,71.1171428571429,69.7142857142857,0.00267309255762136,0.532425959781062,-0.379322063436732,-0.648922716627638,-1.87105694564279,"F",45
"S019","A7M111.4","A",7,"31",20,1,0.00632542047083283,-5.06318635686228,69.474,69.4725,72,0.00250182782422337,0.505776383857526,-2.3129536423841,-2.29356557377049,-3.80468852459016,"F",45
"S019","A8M112.3","A",8,"32",51,0,0.00632289769994518,-5.06367082568819,69.7292156862745,69.632,70.1,0.00249930505333572,0.505291915031613,-2.05773795610959,-2.13406557377049,-3.54947283831565,"F",45
"S019","A9M113.3","A",9,"33",289,0,0.00626351088169551,-5.07604188022001,73.8887197231834,73.8625862068966,72.0172413793103,0.00243991823508605,0.492920860499796,2.10176608079928,2.09652063312606,0.610031198593219,"F",45
"S019","B10M102.1","V",5,"17",185,0,0.00584548242010416,-5.14261423076542,72.3255675675676,73.9972727272727,72,0.00202188977349469,0.426348509954381,0.538613925183455,2.23120715350224,-0.953120957022605,"F",45
"S019","B11M111.1","W",6,"6",101,0,0.00665168070106952,-5.01311613076661,71.680297029703,71.7,72.65,0.00282808805446006,0.555846609953191,-0.106656612681135,-0.0660655737704872,-1.5983914948872,"F",45
"S019","B12M112.1","V",6,"18",178,0,0.00710670842859887,-4.95197738122273,70.3546629213483,70.4188571428571,73.1428571428571,0.00328311578198941,0.616985359497071,-1.4322907210358,-1.34720843091335,-2.92402560324186,"F",45
"S019","B1M106.1","W",1,"1",185,1,0.00535731704829798,-5.23524162467668,72.9435135135135,73.0527777777778,72.0555555555556,0.00153372440168852,0.333721116043128,1.1565598711294,1.28671220400729,-0.335175011076657,"F",45
"S019","B2M103.1","V",1,"13",212,0,0.00622333252481128,-5.08222668366365,71.9389150943396,72.75,73,0.00239973987820181,0.486736057056153,0.151961451955515,0.98393442622951,-1.33977343025055,"F",45
"S019","B3M107.1","W",2,"2",65,1,0.00721766550473544,-4.93167713278489,74.4904615384615,73.7261538461538,71.0769230769231,0.00339407285812598,0.637285607934915,2.70350789607743,1.96008827238336,1.21177301387137,"F",45
"S019","B4M109.1","V",2,"14",205,0,0.00654134800333466,-5.03445436533551,78.1642926829268,NA,NA,0.0027177553567252,0.534508375384291,6.37733904054272,NA,4.88560415833666,"F",45
"S019","B5M101.1","V",3,"15",125,1,0.0059295520330639,-5.12813087466504,72.43624,NA,NA,0.00210595938645444,0.440831866054761,0.649286357615892,NA,-0.842448524590168,"F",45
"S019","B6M108.1","V",4,"16",194,0,0.00552479088013709,-5.19866014565554,73.8315979381443,NA,NA,0.00170119823352763,0.37030259506426,2.04464429576022,NA,0.552909413554161,"F",45
"S019","B7M114.2","W",3,"3",122,0,0.00911210583737358,-4.70993675508274,83.8163114754098,83.7276,71.96,0.00528851319076412,0.859025985637065,12.0293578330257,11.9615344262295,10.5376229508197,"F",45
"S019","B8M110.1","W",4,"4",60,0,0.010138186389697,-4.59386832532402,74.682,74.8208333333333,70.1666666666667,0.00631459374308754,0.975094415395781,2.8950463576159,3.05476775956285,1.40331147540984,"F",45
"S019","B9M115.2","W",5,"5",199,0,0.00767320904230519,-4.87299958016812,69.1943718592965,69.2295,70.125,0.00384961639569573,0.695963160551686,-2.59258178308762,-2.53656557377049,-4.08431666529368,"F",45
"S019","C10M115.1","W",12,"12",90,0,0.00644744549138653,-5.04602540801893,74.433,NA,NA,0.00262385284477707,0.522937332700876,2.64604635761589,NA,1.15431147540983,"F",45
"S019","C11M113.1","V",11,"23",173,0,0.00644116288892133,-5.04618792765604,86.9359537572254,76.4,73,0.00261757024231187,0.522774813063766,15.1490001148413,4.6339344262295,13.6572652326353,"F",45
"S019","C12M116.1","V",12,"36",262,1,0.00557268006002368,-5.19399409359261,73.3280534351145,73.3805660377358,73.377358490566,0.00174908741341422,0.374968647127199,1.54109979273039,1.61450046396536,0.0493649105243321,"F",45
"S019","C1M104.2","W",7,"7",62,0,0.0063253797387345,-5.06323463676726,88.8366129032258,78.94375,72.625,0.00250178709212504,0.505728103952545,17.0496592608417,7.1776844262295,15.5579243786356,"F",45
"S019","C2M103.2","V",7,"19",111,1,0.00622386490522109,-5.0793915821624,70.124954954955,70.1018181818182,73.5454545454545,0.00240027225861163,0.489571158557401,-1.66199868742915,-1.6642473919523,-3.15373356963521,"F",45
"S019","C3M105.1","W",8,"8",32,1,0.00637097454223885,-5.0560175981233,115.931875,NA,NA,0.00254738189562939,0.512945142596505,44.1449213576159,NA,42.6531864754098,"F",45
"S019","C4M101.2","V",8,"20",134,1,0.00623145380548646,-5.07833402866092,81.824328358209,81.7055555555555,70.5555555555556,0.002407861158877,0.490628712058883,10.0373747158249,9.93948998178506,8.54563983361879,"F",45
"S019","C5M109.2","W",9,"9",114,1,0.00664913711777215,-5.01366150044884,72.8290350877193,72.3830434782609,72,0.00282554447116269,0.555301240270962,1.0420814453352,0.616977904490383,-0.449653436870861,"F",45
"S019","C6M114.1","W",10,"10",49,1,0.00662590035759264,-5.01691821408262,72.0197959183674,72.3725,73.375,0.00280230771098318,0.552044526637185,0.232842275983245,0.606434426229512,-1.25889260622282,"F",45
"S019","C7M107.2","W",11,"11",103,0,0.0061400445620677,-5.09366392932834,72.2136893203884,72.5266666666667,73,0.00231645191545824,0.475298811391467,0.426735678004249,0.760601092896181,-1.06499920420181,"F",45
"S019","C8M117.1","V",9,"21",181,0,0.0061277364887862,-5.09609641493965,73.2529834254144,73.2083333333333,74.4722222222222,0.00230414384217674,0.472866325780159,1.46602978303027,1.44226775956284,-0.025705099175795,"F",45
"S019","C9M102.2","V",10,"22",135,1,0.00712376886737128,-4.94776036952966,69.7975555555556,69.7251851851852,72.962962962963,0.00330017622076182,0.621202371190148,-1.98939808682854,-2.04088038858531,-3.4811329690346,"F",45
"S020","A10M117.2","A",10,"22",152,1,0.00726379171841279,-4.92498808125153,73.8871052631579,73.957,78.1666666666667,0.00173254963219909,0.278937656247408,0.403749781430321,0.55749999999999,-2.47956140350877,"F",55
"S020","A11M116.2","A",11,"23",45,0,0.00700451179733611,-4.96122317522672,73.1911111111111,73.3133333333333,82,0.00147326971112241,0.242702562272211,-0.292244370616459,-0.0861666666666707,-3.17555555555555,"F",55
"S020","A12M116.3","A",12,"24",96,1,0.00785066843064885,-4.84755933955508,76.3588541666667,76.693,77.85,0.00231942634443515,0.356366397943854,2.87549868493909,3.29349999999999,-0.0078125,"F",55
"S020","A1M101.3","A",1,"13",67,1,0.00696903435237537,-4.96629483005128,81.1002985074627,NA,NA,0.00143779226616167,0.237630907447656,7.61694302573511,NA,4.73363184079602,"F",55
"S020","A2M106.4","A",2,"14",75,1,0.00696860704527989,-4.96647555589932,79.1864,76.69,82.2222222222222,0.0014373649590662,0.237450181599612,5.70304451827243,3.29049999999999,2.81973333333335,"F",55
"S020","A3M104.4","A",3,"15",39,0,0.00677805122993942,-4.99406732891082,69.6176923076923,NA,NA,0.00124680914372572,0.209858408588114,-3.86566317403526,NA,-6.74897435897435,"F",55
"S020","A4M105.4","A",4,"16",111,1,0.00708343324727259,-4.95003060188616,79.0600900900901,79.1663636363636,76.3636363636364,0.00155219116105889,0.25389513561277,5.57673460836251,5.76686363636364,2.69342342342343,"F",55
"S020","A5M108.4","A",5,"17",54,0,0.00670972209968053,-5.0043605977281,75.3433333333333,75.611,76.4,0.00117848001346683,0.199565139770836,1.85997785160576,2.2115,-1.02333333333333,"F",55
"S020","A6M107.3","A",6,"18",95,1,0.00651649211948979,-5.03345244772434,77.9281052631579,78.2078947368421,77.1052631578947,0.000985250033276091,0.170473289774598,4.44474978143032,4.8083947368421,1.56143859649123,"F",55
"S020","A7M111.4","A",7,"19",47,0,0.00630782821967536,-5.0659727893052,82.0668085106383,82.1775,80.25,0.000776586133461664,0.137952948193734,8.58345302891072,8.77799999999999,5.70014184397164,"F",55
"S020","A8M112.3","A",8,"20",53,0,0.00649909642167169,-5.03616145223584,78.7422641509434,78.79,78.1,0.000967854335457993,0.167764285263096,5.25890866921583,5.3905,2.37559748427674,"F",55
"S020","A9M113.3","A",9,"21",52,0,0.00708237531865426,-4.95014744855459,77.7042307692308,77.9588888888889,80.2222222222222,0.00155113323244057,0.253778288944339,4.2208752875032,4.55938888888889,1.33756410256412,"F",55
"S020","B10M102.1","V",5,"5",140,0,0.00737303420899542,-4.90997610246309,73.984,73.9467857142857,78.3928571428571,0.00184179212278173,0.293949635035846,0.500644518272424,0.547285714285707,-2.38266666666667,"F",55
"S020","B11M111.1","W",6,"30",147,0,0.00654468074713274,-5.02924696492699,77.5408163265306,77.5553333333333,79.3,0.00101343866091904,0.174678772571939,4.05746084480305,4.15583333333333,1.17414965986396,"F",55
"S020","B12M112.1","V",6,"6",241,0,0.00702306380532806,-4.95865412179396,79.455601659751,79.5126086956522,79.5869565217391,0.00149182171911437,0.245271615704969,5.97224617802347,6.11310869565217,3.08893499308438,"F",55
"S020","B1M106.1","W",1,"25",75,1,0.00929837207484275,-4.67891321888288,86.2066666666667,86.365,81.4285714285714,0.00376712998862906,0.525012518616051,12.7233111849391,12.9655,9.84,"F",55
"S020","B2M103.1","V",1,"1",113,1,0.00649812934233553,-5.03631843577165,74.2624778761062,74.2759090909091,78.1818181818182,0.000966887256121833,0.167607301727287,0.779122394378618,0.876409090909092,-2.10418879056047,"F",55
"S020","B3M107.1","W",2,"26",39,0,0.00800730517299624,-4.82824608555314,72.9807692307692,72.9844444444444,71.2222222222222,0.00247606308678255,0.375679651945796,-0.502586250958345,-0.415055555555554,-3.38589743589743,"F",55
"S020","B4M109.1","V",2,"2",323,1,0.007386988587265,-4.90864692618365,79.362786377709,79.3371875,80.203125,0.0018557465010513,0.295278811315283,5.8794308959814,5.9376875,2.99611971104231,"F",55
"S020","B5M101.1","V",3,"3",228,0,0.00703388063484427,-4.95739828461396,78.058201754386,78.1576086956522,80.4782608695652,0.00150263854863058,0.246527452884972,4.57484627265839,4.75810869565217,1.6915350877193,"F",55
"S020","B6M108.1","V",4,"4",109,0,0.00711265345708965,-4.9462931436572,75.9870642201835,76.0530434782609,78.4347826086957,0.00158141137087595,0.257632593841733,2.50370873845591,2.65354347826087,-0.379602446483176,"F",55
"S020","B7M114.2","W",3,"27",81,0,0.00782038011161795,-4.85116987330771,84.2337037037037,84.2282352941177,77.8235294117647,0.00228913802540425,0.352755864191225,10.7503482219761,10.8287352941176,7.86703703703705,"F",55
"S020","B8M110.1","W",4,"28",31,0,0.00683356213650237,-4.98592063548952,83.2974193548387,83.0783333333333,78.1666666666667,0.00130232005028867,0.218005102009418,9.81406387311114,9.67883333333333,6.93075268817205,"F",55
"S020","B9M115.2","W",5,"29",112,0,0.0068577175584372,-4.98239165613867,75.3583035714286,75.2645454545455,79.8636363636364,0.00132647547222351,0.221534081360262,1.87494808970101,1.86504545454545,-1.00836309523808,"F",55
"S020","C10M115.1","W",12,"36",32,0,0.00674101231217471,-4.99954647651823,79.87,79.94,77.2857142857143,0.00120977022596101,0.204379260980707,6.38664451827243,6.54049999999999,3.50333333333334,"F",55
"S020","C11M113.1","V",11,"11",107,0,0.00708118460708312,-4.95033403270519,67.8990654205607,67.6433333333333,79.4285714285714,0.00154994252086943,0.253591704793742,-5.58429006116683,-5.75616666666667,-8.46760124610591,"F",55
"S020","C12M116.1","V",12,"12",91,0,0.00720886038149604,-4.93253518459451,72.5943956043956,73.22,75,0.00167761829528234,0.271390552904419,-0.88895987733197,-0.179500000000004,-3.77227106227106,"F",55
"S020","C1M104.2","W",7,"31",108,1,0.0065241801899438,-5.03229719023792,72.7288888888889,72.6954545454545,81.2727272727273,0.0009929381037301,0.171628547261011,-0.754466592838682,-0.704045454545465,-3.63777777777777,"F",55
"S020","C2M103.2","V",7,"7",224,1,0.00670823617870786,-5.00450441787673,74.9442410714286,75.0637209302326,80.7906976744186,0.00117699409249417,0.199421319622204,1.46088558970099,1.66422093023256,-1.4224255952381,"F",55
"S020","C3M105.1","W",8,"32",69,1,0.00684379012204665,-4.98445236296629,72.9466666666667,72.8169230769231,80.1538461538462,0.00131254803583296,0.21947337453264,-0.536688815060899,-0.582576923076928,-3.41999999999999,"F",55
"S020","C4M101.2","V",8,"8",167,0,0.00698510241845885,-4.96407371993432,77.950119760479,77.8115151515152,80.8787878787879,0.00145386033224516,0.239852017564616,4.46676427875147,4.41201515151515,1.58345309381238,"F",55
"S020","C5M109.2","W",9,"33",75,1,0.00704992025126112,-4.95478304086227,72.98,72.8313333333333,80.2666666666667,0.00151867816504742,0.249142696636667,-0.503355481727567,-0.56816666666667,-3.38666666666666,"F",55
"S020","C6M114.1","W",10,"34",27,0,0.00709699974259793,-4.94808425896372,79.2259259259259,79.2466666666667,84,0.00156575765638423,0.255841478535219,5.74257044419835,5.84716666666667,2.85925925925926,"F",55
"S020","C7M107.2","W",11,"35",37,0,0.00700684147437262,-4.96097775955025,88.0767567567568,88.33,78,0.00147559938815892,0.242947977948681,14.5934012750292,14.9305,11.7100900900901,"F",55
"S020","C8M117.1","V",9,"9",142,0,0.0071107899387875,-4.94619581707626,75.9196478873239,75.9655172413793,84,0.0015795478525738,0.25772992042267,2.43629240559638,2.56601724137931,-0.447018779342713,"F",55
"S020","C9M102.2","V",10,"10",252,1,0.00719323805228149,-4.935027980915,70.7790079365079,72.0523913043478,80.1739130434783,0.0016619959660678,0.268897756583937,-2.70434754521963,-1.34710869565218,-5.58765873015872,"F",55
